1513878120,1854683,65.22960221
1513878180,1854683,50.17083655
1513878240,1850000,16.36166419
1513878300,1843210,21.17315275
1513878360,1841143,29.75821021
1513878420,1840051,13.67118659
1513878480,1838745,31.38391296
1513878540,1840060,52.83264626
1513878600,1839653,15.55936471
1513878660,1845352,53.36911488
1513878720,1853059,67.83812862
1513878780,1842597,28.37476998
1513878840,1843041,11.92010329
1513878900,1847000,13.60573672
1513878960,1842800,12.57620917
1513879020,1848160,11.85786489
1513879080,1845910,14.45306534
1513879140,1846795,17.52598408
1513879200,1842350,14.73249795
1513879260,1838341,17.82091872
1513879320,1837033,10.51962942
1513879380,1838339,34.7917268
1513879440,1843031,44.49850969
1513879500,1834999,14.31349017
1513879560,1834309,52.21854003
1513879620,1833878,20.96962083
1513879680,1830001,32.40955629
1513879740,1827668,27.10670422
1513879800,1830000,12.21237746
1513879860,1834035,8.79856557
1513879920,1827892,7.34571749
1513879980,1824199,29.94435246
1513880040,1829360,19.13061674
1513880100,1826655,16.49097347
1513880160,1832960,15.94554006
1513880220,1832960,43.98045117
1513880280,1836890,10.17000622
1513880340,1836856,4.03493733
1513880400,1832441,26.09695551
1513880460,1833100,13.99465707
1513880520,1843490,9.7410808
1513880580,1851746,25.30230895
1513880640,1848975,31.51340693
1513880700,1852690,9.14203697
1513880760,1854000,18.85819778
1513880820,1854789,6.78910867
1513880880,1846914,12.06846738
1513880940,1847818,6.68699168
1513881000,1844000,9.58465626
1513881060,1842975,10.18996904
1513881120,1839750,28.69369637
1513881180,1843693,10.1679781
1513881240,1832720,16.42345536
1513881300,1833743,11.10349656
1513881360,1831033,3.80640718
1513881420,1835676,6.71324451
1513881480,1834000,5.50147218
1513881540,1836210,3.12154348
1513881600,1842190,2.40958723
1513881660,1834931,4.56206589
1513881720,1839988,4.28966557
1513881780,1832720,15.62256181
1513881840,1832680,26.22143894
1513881900,1834702,29.18956017
1513881960,1830967,2.57591428
1513882020,1829800,4.88848745
1513882080,1831700,7.03531597
1513882140,1836447,16.16647339
